[0/200] [18494 steps] [state (105, 43)] [goal (105, 178)] [h_dist 135]
[0/200] [18495 steps] [state (105, 44)] [goal (105, 178)] [h_dist 134]
[0/200] [18496 steps] [state (105, 43)] [goal (105, 178)] [h_dist 135]
[0/200] [18497 steps] [state (104, 43)] [goal (105, 178)] [h_dist 136]
[0/200] [18498 steps] [state (105, 43)] [goal (105, 178)] [h_dist 135]
[0/200] [18499 steps] [state (104, 43)] [goal (105, 178)] [h_dist 136]
[0/200] [18500 steps] [state (103, 43)] [goal (105, 178)] [h_dist 137]
[0/200] [18501 steps] [state (104, 43)] [goal (105, 178)] [h_dist 136]
[0/200] [18502 steps] [state (104, 44)] [goal (105, 178)] [h_dist 135]
[0/200] [18503 steps] [state (105, 44)] [goal (105, 178)] [h_dist 134]
[0/200] [18504 steps] [state (106, 44)] [goal (105, 178)] [h_dist 135]
[0/200] [18505 steps] [state (107, 44)] [goal (105, 178)] [h_dist 136]
[0/200] [18506 steps] [state (107, 43)] [goal (105, 178)] [h_dist 137]
[0/200] [18507 steps] [state (107, 42)] [goal (105, 178)] [h_dist 138]
[0/200] [18508 steps] [state (107, 43)] [goal (105, 178)] [h_dist 137]
[0/200] [18509 steps] [state (107, 44)] [goal (105, 178)] [h_dist 136]
[0/200] [18510 steps] [state (107, 43)] [goal (105, 178)] [h_dist 137]
[0/200] [18511 steps] [state (107, 42)] [goal (105, 178)] [h_dist 138]
[0/200] [18512 steps] [state (107, 41)] [goal (105, 178)] [h_dist 139]
[0/200] [18513 steps] [state (108, 41)] [goal (105, 178)] [h_dist 140]
[0/200] [18514 steps] [state (107, 41)] [goal (105, 178)] [h_dist 139]
[0/200] [18515 steps] [state (106, 41)] [goal (105, 178)] [h_dist 138]
[0/200] [18516 steps] [state (105, 41)] [goal (105, 178)] [h_dist 137]
[0/200] [18517 steps] [state (104, 41)] [goal (105, 178)] [h_dist 138]
[0/200] [18518 steps] [state (104, 42)] [goal (105, 178)] [h_dist 137]
[0/200] [18519 steps] [state (104, 43)] [goal (105, 178)] [h_dist 136]
[0/200] [18520 steps] [state (105, 43)] [goal (105, 178)] [h_dist 135]
[0/200] [18521 steps] [state (105, 44)] [goal (105, 178)] [h_dist 134]
[0/200] [18522 steps] [state (106, 44)] [goal (105, 178)] [h_dist 135]
[0/200] [18523 steps] [state (107, 44)] [goal (105, 178)] [h_dist 136]
[0/200] [18524 steps] [state (107, 43)] [goal (105, 178)] [h_dist 137]
[0/200] [18525 steps] [state (108, 43)] [goal (105, 178)] [h_dist 138]
[0/200] [18526 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18527 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18528 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18529 steps] [state (111, 42)] [goal (105, 178)] [h_dist 142]
[0/200] [18530 steps] [state (111, 43)] [goal (105, 178)] [h_dist 141]
[0/200] [18531 steps] [state (111, 42)] [goal (105, 178)] [h_dist 142]
[0/200] [18532 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18533 steps] [state (111, 42)] [goal (105, 178)] [h_dist 142]
[0/200] [18534 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18535 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18536 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18537 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18538 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18539 steps] [state (108, 43)] [goal (105, 178)] [h_dist 138]
[0/200] [18540 steps] [state (108, 42)] [goal (105, 178)] [h_dist 139]
[0/200] [18541 steps] [state (108, 41)] [goal (105, 178)] [h_dist 140]
[0/200] [18542 steps] [state (107, 41)] [goal (105, 178)] [h_dist 139]
[0/200] [18543 steps] [state (107, 42)] [goal (105, 178)] [h_dist 138]
[0/200] [18544 steps] [state (108, 42)] [goal (105, 178)] [h_dist 139]
[0/200] [18545 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18546 steps] [state (108, 42)] [goal (105, 178)] [h_dist 139]
[0/200] [18547 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18548 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18549 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18550 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18551 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18552 steps] [state (111, 43)] [goal (105, 178)] [h_dist 141]
[0/200] [18553 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18554 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18555 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18556 steps] [state (108, 42)] [goal (105, 178)] [h_dist 139]
[0/200] [18557 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18558 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18559 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18560 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18561 steps] [state (111, 42)] [goal (105, 178)] [h_dist 142]
[0/200] [18562 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18563 steps] [state (110, 41)] [goal (105, 178)] [h_dist 142]
[0/200] [18564 steps] [state (110, 40)] [goal (105, 178)] [h_dist 143]
[0/200] [18565 steps] [state (111, 40)] [goal (105, 178)] [h_dist 144]
[0/200] [18566 steps] [state (110, 40)] [goal (105, 178)] [h_dist 143]
[0/200] [18567 steps] [state (111, 40)] [goal (105, 178)] [h_dist 144]
[0/200] [18568 steps] [state (111, 41)] [goal (105, 178)] [h_dist 143]
[0/200] [18569 steps] [state (110, 41)] [goal (105, 178)] [h_dist 142]
[0/200] [18570 steps] [state (111, 41)] [goal (105, 178)] [h_dist 143]
[0/200] [18571 steps] [state (110, 41)] [goal (105, 178)] [h_dist 142]
[0/200] [18572 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18573 steps] [state (110, 41)] [goal (105, 178)] [h_dist 142]
[0/200] [18574 steps] [state (109, 41)] [goal (105, 178)] [h_dist 141]
[0/200] [18575 steps] [state (108, 41)] [goal (105, 178)] [h_dist 140]
[0/200] [18576 steps] [state (109, 41)] [goal (105, 178)] [h_dist 141]
[0/200] [18577 steps] [state (110, 41)] [goal (105, 178)] [h_dist 142]
[0/200] [18578 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18579 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18580 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18581 steps] [state (109, 42)] [goal (105, 178)] [h_dist 140]
[0/200] [18582 steps] [state (110, 42)] [goal (105, 178)] [h_dist 141]
[0/200] [18583 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18584 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18585 steps] [state (108, 43)] [goal (105, 178)] [h_dist 138]
[0/200] [18586 steps] [state (107, 43)] [goal (105, 178)] [h_dist 137]
[0/200] [18587 steps] [state (108, 43)] [goal (105, 178)] [h_dist 138]
[0/200] [18588 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18589 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18590 steps] [state (111, 43)] [goal (105, 178)] [h_dist 141]
[0/200] [18591 steps] [state (111, 42)] [goal (105, 178)] [h_dist 142]
[0/200] [18592 steps] [state (111, 41)] [goal (105, 178)] [h_dist 143]
[0/200] [18593 steps] [state (111, 40)] [goal (105, 178)] [h_dist 144]
[0/200] [18594 steps] [state (110, 40)] [goal (105, 178)] [h_dist 143]
[0/200] [18595 steps] [state (111, 40)] [goal (105, 178)] [h_dist 144]
[0/200] [18596 steps] [state (112, 40)] [goal (105, 178)] [h_dist 145]
[0/200] [18597 steps] [state (112, 39)] [goal (105, 178)] [h_dist 146]
[0/200] [18598 steps] [state (112, 40)] [goal (105, 178)] [h_dist 145]
[0/200] [18599 steps] [state (112, 39)] [goal (105, 178)] [h_dist 146]
[0/200] [18600 steps] [state (113, 39)] [goal (105, 178)] [h_dist 147]
[0/200] [18601 steps] [state (112, 39)] [goal (105, 178)] [h_dist 146]
[0/200] [18602 steps] [state (112, 40)] [goal (105, 178)] [h_dist 145]
[0/200] [18603 steps] [state (112, 41)] [goal (105, 178)] [h_dist 144]
[0/200] [18604 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18605 steps] [state (112, 41)] [goal (105, 178)] [h_dist 144]
[0/200] [18606 steps] [state (112, 40)] [goal (105, 178)] [h_dist 145]
[0/200] [18607 steps] [state (112, 41)] [goal (105, 178)] [h_dist 144]
[0/200] [18608 steps] [state (112, 42)] [goal (105, 178)] [h_dist 143]
[0/200] [18609 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18610 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18611 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18612 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18613 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18614 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18615 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18616 steps] [state (115, 43)] [goal (105, 178)] [h_dist 145]
[0/200] [18617 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18618 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18619 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18620 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18621 steps] [state (112, 43)] [goal (105, 178)] [h_dist 142]
[0/200] [18622 steps] [state (111, 43)] [goal (105, 178)] [h_dist 141]
[0/200] [18623 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18624 steps] [state (109, 43)] [goal (105, 178)] [h_dist 139]
[0/200] [18625 steps] [state (110, 43)] [goal (105, 178)] [h_dist 140]
[0/200] [18626 steps] [state (110, 44)] [goal (105, 178)] [h_dist 139]
[0/200] [18627 steps] [state (111, 44)] [goal (105, 178)] [h_dist 140]
[0/200] [18628 steps] [state (111, 43)] [goal (105, 178)] [h_dist 141]
[0/200] [18629 steps] [state (112, 43)] [goal (105, 178)] [h_dist 142]
[0/200] [18630 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18631 steps] [state (113, 44)] [goal (105, 178)] [h_dist 142]
[0/200] [18632 steps] [state (113, 45)] [goal (105, 178)] [h_dist 141]
[0/200] [18633 steps] [state (113, 46)] [goal (105, 178)] [h_dist 140]
[0/200] [18634 steps] [state (113, 45)] [goal (105, 178)] [h_dist 141]
[0/200] [18635 steps] [state (113, 44)] [goal (105, 178)] [h_dist 142]
[0/200] [18636 steps] [state (113, 45)] [goal (105, 178)] [h_dist 141]
[0/200] [18637 steps] [state (112, 45)] [goal (105, 178)] [h_dist 140]
[0/200] [18638 steps] [state (112, 44)] [goal (105, 178)] [h_dist 141]
[0/200] [18639 steps] [state (112, 43)] [goal (105, 178)] [h_dist 142]
[0/200] [18640 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18641 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18642 steps] [state (115, 43)] [goal (105, 178)] [h_dist 145]
[0/200] [18643 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18644 steps] [state (115, 43)] [goal (105, 178)] [h_dist 145]
[0/200] [18645 steps] [state (116, 43)] [goal (105, 178)] [h_dist 146]
[0/200] [18646 steps] [state (116, 44)] [goal (105, 178)] [h_dist 145]
[0/200] [18647 steps] [state (117, 44)] [goal (105, 178)] [h_dist 146]
[0/200] [18648 steps] [state (116, 44)] [goal (105, 178)] [h_dist 145]
[0/200] [18649 steps] [state (117, 44)] [goal (105, 178)] [h_dist 146]
[0/200] [18650 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18651 steps] [state (118, 43)] [goal (105, 178)] [h_dist 148]
[0/200] [18652 steps] [state (117, 43)] [goal (105, 178)] [h_dist 147]
[0/200] [18653 steps] [state (118, 43)] [goal (105, 178)] [h_dist 148]
[0/200] [18654 steps] [state (119, 43)] [goal (105, 178)] [h_dist 149]
[0/200] [18655 steps] [state (119, 44)] [goal (105, 178)] [h_dist 148]
[0/200] [18656 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18657 steps] [state (117, 44)] [goal (105, 178)] [h_dist 146]
[0/200] [18658 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18659 steps] [state (119, 44)] [goal (105, 178)] [h_dist 148]
[0/200] [18660 steps] [state (120, 44)] [goal (105, 178)] [h_dist 149]
[0/200] [18661 steps] [state (119, 44)] [goal (105, 178)] [h_dist 148]
[0/200] [18662 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18663 steps] [state (119, 44)] [goal (105, 178)] [h_dist 148]
[0/200] [18664 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18665 steps] [state (118, 45)] [goal (105, 178)] [h_dist 146]
[0/200] [18666 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18667 steps] [state (118, 45)] [goal (105, 178)] [h_dist 146]
[0/200] [18668 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18669 steps] [state (118, 43)] [goal (105, 178)] [h_dist 148]
[0/200] [18670 steps] [state (118, 42)] [goal (105, 178)] [h_dist 149]
[0/200] [18671 steps] [state (117, 42)] [goal (105, 178)] [h_dist 148]
[0/200] [18672 steps] [state (117, 41)] [goal (105, 178)] [h_dist 149]
[0/200] [18673 steps] [state (118, 41)] [goal (105, 178)] [h_dist 150]
[0/200] [18674 steps] [state (119, 41)] [goal (105, 178)] [h_dist 151]
[0/200] [18675 steps] [state (119, 40)] [goal (105, 178)] [h_dist 152]
[0/200] [18676 steps] [state (119, 39)] [goal (105, 178)] [h_dist 153]
[0/200] [18677 steps] [state (120, 39)] [goal (105, 178)] [h_dist 154]
[0/200] [18678 steps] [state (119, 39)] [goal (105, 178)] [h_dist 153]
[0/200] [18679 steps] [state (119, 38)] [goal (105, 178)] [h_dist 154]
[0/200] [18680 steps] [state (120, 38)] [goal (105, 178)] [h_dist 155]
[0/200] [18681 steps] [state (120, 39)] [goal (105, 178)] [h_dist 154]
[0/200] [18682 steps] [state (119, 39)] [goal (105, 178)] [h_dist 153]
[0/200] [18683 steps] [state (119, 38)] [goal (105, 178)] [h_dist 154]
[0/200] [18684 steps] [state (118, 38)] [goal (105, 178)] [h_dist 153]
[0/200] [18685 steps] [state (119, 38)] [goal (105, 178)] [h_dist 154]
[0/200] [18686 steps] [state (119, 39)] [goal (105, 178)] [h_dist 153]
[0/200] [18687 steps] [state (120, 39)] [goal (105, 178)] [h_dist 154]
[0/200] [18688 steps] [state (120, 38)] [goal (105, 178)] [h_dist 155]
[0/200] [18689 steps] [state (121, 38)] [goal (105, 178)] [h_dist 156]
[0/200] [18690 steps] [state (120, 38)] [goal (105, 178)] [h_dist 155]
[0/200] [18691 steps] [state (120, 37)] [goal (105, 178)] [h_dist 156]
[0/200] [18692 steps] [state (119, 37)] [goal (105, 178)] [h_dist 155]
[0/200] [18693 steps] [state (118, 37)] [goal (105, 178)] [h_dist 154]
[0/200] [18694 steps] [state (119, 37)] [goal (105, 178)] [h_dist 155]
[0/200] [18695 steps] [state (120, 37)] [goal (105, 178)] [h_dist 156]
[0/200] [18696 steps] [state (121, 37)] [goal (105, 178)] [h_dist 157]
[0/200] [18697 steps] [state (120, 37)] [goal (105, 178)] [h_dist 156]
[0/200] [18698 steps] [state (119, 37)] [goal (105, 178)] [h_dist 155]
[0/200] [18699 steps] [state (118, 37)] [goal (105, 178)] [h_dist 154]
[0/200] [18700 steps] [state (117, 37)] [goal (105, 178)] [h_dist 153]
[0/200] [18701 steps] [state (116, 37)] [goal (105, 178)] [h_dist 152]
[0/200] [18702 steps] [state (116, 38)] [goal (105, 178)] [h_dist 151]
[0/200] [18703 steps] [state (116, 39)] [goal (105, 178)] [h_dist 150]
[0/200] [18704 steps] [state (116, 40)] [goal (105, 178)] [h_dist 149]
[0/200] [18705 steps] [state (115, 40)] [goal (105, 178)] [h_dist 148]
[0/200] [18706 steps] [state (114, 40)] [goal (105, 178)] [h_dist 147]
[0/200] [18707 steps] [state (113, 40)] [goal (105, 178)] [h_dist 146]
[0/200] [18708 steps] [state (114, 40)] [goal (105, 178)] [h_dist 147]
[0/200] [18709 steps] [state (114, 39)] [goal (105, 178)] [h_dist 148]
[0/200] [18710 steps] [state (113, 39)] [goal (105, 178)] [h_dist 147]
[0/200] [18711 steps] [state (114, 39)] [goal (105, 178)] [h_dist 148]
[0/200] [18712 steps] [state (114, 40)] [goal (105, 178)] [h_dist 147]
[0/200] [18713 steps] [state (114, 41)] [goal (105, 178)] [h_dist 146]
[0/200] [18714 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18715 steps] [state (114, 41)] [goal (105, 178)] [h_dist 146]
[0/200] [18716 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18717 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18718 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18719 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18720 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18721 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18722 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18723 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18724 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18725 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18726 steps] [state (116, 42)] [goal (105, 178)] [h_dist 147]
[0/200] [18727 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18728 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18729 steps] [state (115, 40)] [goal (105, 178)] [h_dist 148]
[0/200] [18730 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18731 steps] [state (114, 41)] [goal (105, 178)] [h_dist 146]
[0/200] [18732 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18733 steps] [state (114, 41)] [goal (105, 178)] [h_dist 146]
[0/200] [18734 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18735 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18736 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18737 steps] [state (112, 41)] [goal (105, 178)] [h_dist 144]
[0/200] [18738 steps] [state (112, 40)] [goal (105, 178)] [h_dist 145]
[0/200] [18739 steps] [state (112, 39)] [goal (105, 178)] [h_dist 146]
[0/200] [18740 steps] [state (112, 40)] [goal (105, 178)] [h_dist 145]
[0/200] [18741 steps] [state (112, 39)] [goal (105, 178)] [h_dist 146]
[0/200] [18742 steps] [state (113, 39)] [goal (105, 178)] [h_dist 147]
[0/200] [18743 steps] [state (113, 40)] [goal (105, 178)] [h_dist 146]
[0/200] [18744 steps] [state (114, 40)] [goal (105, 178)] [h_dist 147]
[0/200] [18745 steps] [state (114, 41)] [goal (105, 178)] [h_dist 146]
[0/200] [18746 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18747 steps] [state (116, 41)] [goal (105, 178)] [h_dist 148]
[0/200] [18748 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18749 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18750 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18751 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18752 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18753 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18754 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18755 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18756 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18757 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18758 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18759 steps] [state (112, 43)] [goal (105, 178)] [h_dist 142]
[0/200] [18760 steps] [state (112, 42)] [goal (105, 178)] [h_dist 143]
[0/200] [18761 steps] [state (111, 42)] [goal (105, 178)] [h_dist 142]
[0/200] [18762 steps] [state (111, 43)] [goal (105, 178)] [h_dist 141]
[0/200] [18763 steps] [state (112, 43)] [goal (105, 178)] [h_dist 142]
[0/200] [18764 steps] [state (112, 42)] [goal (105, 178)] [h_dist 143]
[0/200] [18765 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18766 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18767 steps] [state (112, 41)] [goal (105, 178)] [h_dist 144]
[0/200] [18768 steps] [state (112, 40)] [goal (105, 178)] [h_dist 145]
[0/200] [18769 steps] [state (113, 40)] [goal (105, 178)] [h_dist 146]
[0/200] [18770 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18771 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18772 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18773 steps] [state (113, 40)] [goal (105, 178)] [h_dist 146]
[0/200] [18774 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18775 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18776 steps] [state (112, 42)] [goal (105, 178)] [h_dist 143]
[0/200] [18777 steps] [state (112, 41)] [goal (105, 178)] [h_dist 144]
[0/200] [18778 steps] [state (112, 42)] [goal (105, 178)] [h_dist 143]
[0/200] [18779 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18780 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18781 steps] [state (114, 41)] [goal (105, 178)] [h_dist 146]
[0/200] [18782 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18783 steps] [state (115, 40)] [goal (105, 178)] [h_dist 148]
[0/200] [18784 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18785 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18786 steps] [state (115, 43)] [goal (105, 178)] [h_dist 145]
[0/200] [18787 steps] [state (116, 43)] [goal (105, 178)] [h_dist 146]
[0/200] [18788 steps] [state (116, 44)] [goal (105, 178)] [h_dist 145]
[0/200] [18789 steps] [state (116, 45)] [goal (105, 178)] [h_dist 144]
[0/200] [18790 steps] [state (115, 45)] [goal (105, 178)] [h_dist 143]
[0/200] [18791 steps] [state (115, 46)] [goal (105, 178)] [h_dist 142]
[0/200] [18792 steps] [state (114, 46)] [goal (105, 178)] [h_dist 141]
[0/200] [18793 steps] [state (114, 47)] [goal (105, 178)] [h_dist 140]
[0/200] [18794 steps] [state (115, 47)] [goal (105, 178)] [h_dist 141]
[0/200] [18795 steps] [state (116, 47)] [goal (105, 178)] [h_dist 142]
[0/200] [18796 steps] [state (116, 46)] [goal (105, 178)] [h_dist 143]
[0/200] [18797 steps] [state (116, 47)] [goal (105, 178)] [h_dist 142]
[0/200] [18798 steps] [state (117, 47)] [goal (105, 178)] [h_dist 143]
[0/200] [18799 steps] [state (117, 48)] [goal (105, 178)] [h_dist 142]
[0/200] [18800 steps] [state (118, 48)] [goal (105, 178)] [h_dist 143]
[0/200] [18801 steps] [state (119, 48)] [goal (105, 178)] [h_dist 144]
[0/200] [18802 steps] [state (119, 47)] [goal (105, 178)] [h_dist 145]
[0/200] [18803 steps] [state (118, 47)] [goal (105, 178)] [h_dist 144]
[0/200] [18804 steps] [state (119, 47)] [goal (105, 178)] [h_dist 145]
[0/200] [18805 steps] [state (119, 46)] [goal (105, 178)] [h_dist 146]
[0/200] [18806 steps] [state (119, 45)] [goal (105, 178)] [h_dist 147]
[0/200] [18807 steps] [state (120, 45)] [goal (105, 178)] [h_dist 148]
[0/200] [18808 steps] [state (119, 45)] [goal (105, 178)] [h_dist 147]
[0/200] [18809 steps] [state (120, 45)] [goal (105, 178)] [h_dist 148]
[0/200] [18810 steps] [state (119, 45)] [goal (105, 178)] [h_dist 147]
[0/200] [18811 steps] [state (118, 45)] [goal (105, 178)] [h_dist 146]
[0/200] [18812 steps] [state (118, 46)] [goal (105, 178)] [h_dist 145]
[0/200] [18813 steps] [state (118, 47)] [goal (105, 178)] [h_dist 144]
[0/200] [18814 steps] [state (117, 47)] [goal (105, 178)] [h_dist 143]
[0/200] [18815 steps] [state (118, 47)] [goal (105, 178)] [h_dist 144]
[0/200] [18816 steps] [state (118, 46)] [goal (105, 178)] [h_dist 145]
[0/200] [18817 steps] [state (118, 45)] [goal (105, 178)] [h_dist 146]
[0/200] [18818 steps] [state (118, 44)] [goal (105, 178)] [h_dist 147]
[0/200] [18819 steps] [state (118, 43)] [goal (105, 178)] [h_dist 148]
[0/200] [18820 steps] [state (118, 42)] [goal (105, 178)] [h_dist 149]
[0/200] [18821 steps] [state (119, 42)] [goal (105, 178)] [h_dist 150]
[0/200] [18822 steps] [state (118, 42)] [goal (105, 178)] [h_dist 149]
[0/200] [18823 steps] [state (117, 42)] [goal (105, 178)] [h_dist 148]
[0/200] [18824 steps] [state (118, 42)] [goal (105, 178)] [h_dist 149]
[0/200] [18825 steps] [state (117, 42)] [goal (105, 178)] [h_dist 148]
[0/200] [18826 steps] [state (117, 41)] [goal (105, 178)] [h_dist 149]
[0/200] [18827 steps] [state (116, 41)] [goal (105, 178)] [h_dist 148]
[0/200] [18828 steps] [state (115, 41)] [goal (105, 178)] [h_dist 147]
[0/200] [18829 steps] [state (115, 42)] [goal (105, 178)] [h_dist 146]
[0/200] [18830 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18831 steps] [state (114, 41)] [goal (105, 178)] [h_dist 146]
[0/200] [18832 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18833 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18834 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18835 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18836 steps] [state (114, 42)] [goal (105, 178)] [h_dist 145]
[0/200] [18837 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18838 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18839 steps] [state (114, 43)] [goal (105, 178)] [h_dist 144]
[0/200] [18840 steps] [state (113, 43)] [goal (105, 178)] [h_dist 143]
[0/200] [18841 steps] [state (113, 42)] [goal (105, 178)] [h_dist 144]
[0/200] [18842 steps] [state (113, 41)] [goal (105, 178)] [h_dist 145]
[0/200] [18843 steps] [state (113, 40)] [goal (105, 178)] [h_dist 146]
